"Time","GSR","BP","VAS"
1495,16.39,4.1218,-0.6903
1496,15.7743,-1.6385,-0.6882
1497,15.5718,-2.8897,-0.691
1498,15.5907,3.7404,-0.6896
1499,15.362,-3.3698,-0.6928
1500,15.2281,0.914,-0.6913
1501,14.7362,0.6129,-0.6932
1502,14.5384,-2.2645,-0.6911
1503,14.7473,4.2079,-0.6914
1504,15.386,-2.4396,-0.6915
1505,15.2735,3.393,-0.6925
1506,15.2829,-1.4544,-0.692
1507,16.264,-1.9297,-0.688
1508,16.7936,-1.7106,-0.688
1509,16.4262,3.737,-0.6859
1510,15.7716,-2.1762,-0.6922
1511,15.4793,-2.1745,-0.6946
1512,16.7043,2.8365,-0.6929
1513,16.9504,-2.2577,-0.6977
1514,16.7921,2.2873,-0.6967
1515,16.4895,-2.4724,-0.7014
1516,16.2418,-1.5089,-0.7003
1517,15.8278,4.9226,-0.7004
1518,15.2255,-1.1899,-0.6999
1519,14.701,-0.45,-0.6996
1520,14.3332,-1.5353,-0.6996
1521,14.6702,5.1757,-0.7023
1522,15.3116,-2.4603,-0.6947
1523,15.4514,1.9565,-0.6922
1524,16.2755,-1.0143,-0.6926
1525,15.8554,-1.2928,-0.6939
1526,14.9806,0.0452,-0.6896
1527,14.3843,-0.8727,-0.693
1528,14.0324,-1.914,-0.6913
1529,14.0057,2.9226,-0.6955
1530,14.9021,-2.272,-0.6934
1531,15.1792,-0.0382,-0.6942
1532,15.8779,0.2978,-0.6939
1533,16.3403,-1.7668,-0.691
1534,15.9543,3.08,-0.6918
1535,15.91,-0.4066,-0.6968
1536,15.6514,-0.8348,-0.6969
1537,15.7085,-2.1872,-0.6949
1538,15.7979,2.4992,-0.6939
1539,15.9504,-0.6978,-0.6944
1540,15.6393,4.3701,-0.6956
1541,15.7578,-0.362,-0.6937
1542,15.9861,-0.2526,-0.6704
1543,15.6789,2.1612,-0.7114
1544,15.3807,-2.8011,-0.7513
1545,16.5208,2.656,-0.763
1546,17.2793,-0.6965,-0.7744
1547,16.5674,1.7045,-0.7701
1548,15.7659,1.7701,-0.7742
1549,15.2999,-2.2922,-0.7763
1550,15.4098,1.3802,-0.7766
1551,15.0989,-2.6818,-0.7793
1552,14.7334,3.0758,-0.7749
1553,14.3256,-2.3384,-0.772
1554,13.9967,0.2591,-0.773
1555,14.1297,0.7893,-0.774
1556,14.4346,-2.7279,-0.7713
1557,14.2866,2.8095,-0.7667
1558,13.7417,-0.7028,-0.7651
1559,14.418,1.2577,-0.7626
1560,14.6959,-1.7984,-0.7671
1561,14.6639,1.2837,-0.7668
1562,14.7992,-1.9001,-0.7655
1563,14.6283,1.2698,-0.7648
1564,14.4152,-2.0229,-0.766
1565,14.0095,1.2312,-0.7678
1566,13.6884,2.575,-0.7658
1567,13.9633,-2.549,-0.7662
1568,15.2659,-3.2861,-0.7682
1569,16.94,-2.3055,-0.7698
1570,17.6803,-2.0008,-0.7724
1571,17.888,-0.7374,-0.7683
1572,17.7443,-0.1921,-0.7675
1573,17.7882,0.3851,-0.7678
1574,17.6927,-0.442,-0.7681
1575,17.0661,2.8777,-0.7709
1576,16.177,-0.5562,-0.7704
1577,15.4542,3.4382,-0.7691
1578,14.8473,-0.4278,-0.7707
1579,14.6031,0.7176,-0.7721
1580,14.6455,-2.8811,-0.7683
1581,14.4022,1.2904,-0.7665
1582,14.106,0.8614,-0.7654
1583,13.9051,-0.4034,-0.7653
1584,13.6865,2.1446,-0.7613
1585,13.3968,-0.9025,-0.762
1586,13.1573,-1.4231,-0.7637
1587,13.628,2.4782,-0.767
1588,14.0915,-0.3156,-0.7686
1589,13.7427,1.3888,-0.7669
1590,13.2106,1.0721,-0.7673
1591,12.7928,-0.5127,-0.7637
1592,12.7525,3.6358,-0.7606
1593,13.5712,-2.3492,-0.7621
1594,13.8539,-0.3297,-0.7607
1595,13.8247,-1.5202,-0.7633
1596,13.6837,-2.9486,-0.7644
1597,13.354,2.3987,-0.7635
1598,14.1313,-2.5915,-0.7648
1599,14.4036,-0.2408,-0.7645
1600,13.862,-1.8559,-0.7674
1601,13.6669,-1.92,-0.7679
1602,13.278,1.9602,-0.7656
1603,12.7636,-1.1205,-0.7646
1604,12.3369,2.2688,-0.765
1605,12.095,-1.1173,-0.7645
1606,12.4001,1.9024,-0.7668
1607,13.1092,-2.498,-0.8332
1608,12.4984,5.1981,-0.8537
