"Time","GSR","BP","VAS"
1507,28.5804,-4.2745,-0.4256
1508,28.854,0.6961,-0.4252
1509,27.8212,-3.1685,-0.4229
1510,27.4212,1.667,-0.4251
1511,27.3898,-0.8079,-0.4238
1512,26.88,4.062,-0.4234
1513,26.4216,-0.6386,-0.4263
1514,26.0618,-17.6195,-0.4243
1515,25.5776,6.0478,-0.4217
1516,25.6705,12.5485,-0.4243
1517,25.5419,20.9806,-0.4248
1518,24.9856,-13.372,-0.4263
1519,25.8086,-0.5905,-0.349
1520,26.8615,-3.3559,-0.3685
1521,26.2071,0.2091,-0.4539
1522,25.5805,-1.1501,-0.4949
1523,25.3961,0.5025,-0.4906
1524,25.5428,-4.4474,-0.4934
1525,25.5045,4.5791,-0.4944
1526,26.1283,-4.033,-0.4955
1527,25.9652,5.0525,-0.4966
1528,25.5754,-3.4425,-0.4929
1529,25.1897,2.9326,-0.4925
1530,25.2187,3.3852,-0.4911
1531,26.5234,-2.8544,-0.4928
1532,26.3096,-3.7809,-0.4912
1533,25.8138,-0.3392,-0.4912
1534,26.3497,0.9326,-0.4937
1535,26.1107,9.721,-0.4943
1536,26.1813,-1.4064,-0.4926
1537,25.999,-3.1131,-0.4938
1538,26.3109,-0.4099,-0.4948
1539,26.3499,-6.7654,-0.4923
1540,25.7121,1.712,-0.4904
1541,25.573,-3.8291,-0.4911
1542,25.787,4.408,-0.4895
1543,25.5517,6.5384,-0.4913
1544,25.6513,-4.9205,-0.4932
1545,25.7107,3.5085,-0.4894
1546,26.9527,5.3864,-0.4925
1547,27.2101,-9.4297,-0.4908
1548,26.9891,1.3055,-0.4901
1549,28.4838,-2.1264,-0.4883
1550,28.2044,-3.7484,-0.49
1551,26.9339,0.8639,-0.4897
1552,26.4307,3.4031,-0.4909
1553,25.9792,-2.9124,-0.4933
1554,25.9193,-0.7695,-0.4929
1555,26.3397,4.3679,-0.4929
1556,27.2747,-6.2765,-0.4913
1557,26.8013,3.6934,-0.492
1558,26.735,-1.3226,-0.4924
1559,27.4787,2.9398,-0.4948
1560,27.2828,-1.3792,-0.4936
1561,28.9387,-2.3312,-0.4912
1562,28.6287,1.3284,-0.4867
1563,27.0302,3.3225,-0.4905
1564,26.1457,-3.9384,-0.4901
1565,25.5944,5.6794,-0.4926
1566,25.3275,-4.8276,-0.4909
1567,25.3815,6.3386,-0.4927
1568,26.1592,-6.9901,-0.4929
1569,26.1916,5.933,-0.4903
1570,26.1848,-6.7056,-0.4915
1571,26.5065,1.0808,-0.4936
1572,25.4213,-8.5239,-0.4896
1573,24.211,3.4122,-0.4915
1574,23.3419,7.7782,-0.4902
1575,23.7999,-2.8855,-0.4906
1576,23.9933,3.952,-0.4922
1577,23.9214,-6.9814,-0.4883
1578,24.4087,-0.3762,-0.4918
1579,24.5684,6.857,-0.492
1580,24.1164,7.824,-0.4908
1581,26.2334,-9.6012,-0.4918
1582,25.8224,-2.5285,-0.4853
1583,25.0275,-0.5724,-0.4836
1584,25.6072,-4.8985,-0.4875
1585,24.8907,3.8385,-0.4851
1586,24.0581,-5.1981,-0.4869
1587,24.4265,5.5645,-0.4889
1588,25.475,3.5333,-0.4873
1589,25.199,-6.671,-0.4875
1590,25.3948,3.057,-0.4864
1591,25.3364,-6.7736,-0.4886
1592,25.656,2.5591,-0.4929
1593,25.2376,-4.7743,-0.4874
1594,24.4966,-3.4744,-0.4867
1595,24.9053,5.1679,-0.4872
1596,25.713,-2.6769,-0.4838
1597,25.162,4.2529,-0.4859
1598,26.0715,1.7411,-0.4884
1599,25.9497,-6.3829,-0.4845
1600,24.9706,2.2795,-0.4846
1601,24.3273,3.5638,-0.4877
1602,24.0129,-1.2407,-0.4822
1603,24.0042,-4.0632,-0.485
1604,24.0848,6.4056,-0.4831
1605,24.956,-4.6635,-0.4857
1606,24.6946,3.1964,-0.4879
1607,24.1099,-4.7255,-0.4901
1608,23.8654,2.9132,-0.488
1609,23.5401,4.4017,-0.4851
1610,23.2167,-2.6019,-0.4892
1611,23.2922,4.5207,-0.4873
1612,24.2234,-2.5488,-0.4844
1613,24.5139,-4.9548,-0.485
1614,23.9546,3.6135,-0.4868
1615,23.4845,5.3915,-0.4843
1616,23.242,-4.9736,-0.4843
1617,23.1521,-2.5075,-0.4859
1618,23.5426,1.9154,-0.4859
1619,23.7671,-6.9445,-0.4859
1620,23.323,6.9411,-0.4898
1621,22.6503,-5.4776,-0.4894
1622,22.4651,7.4001,-0.4911
1623,22.3996,13.2713,-0.4878
1624,22.4151,-15.7463,-0.4901
1625,23.2921,4.0945,-0.4914
1626,23.3097,-7.1639,-0.489
1627,22.9325,-0.5018,-0.49
1628,22.5809,-5.6154,-0.4882
1629,22.3928,4.073,-0.4898
1630,22.8348,-4.8175,-0.4889
1631,23.7658,4.5768,-0.4895
1632,23.4407,5.0778,-0.4874
1633,22.9586,-4.7577,-0.4896
1634,23.2456,5.3535,-0.4878
1635,24.2452,-6.6189,-0.4863
1636,24.0974,3.8631,-0.4848
1637,23.8431,-7.2534,-0.4877
1638,23.3562,4.4353,-0.4857
1639,23.0237,-3.5867,-0.4878
1640,22.9162,4.1149,-0.4862
1641,23.4554,-6.5505,-0.4868
1642,25.1841,1.5002,-0.488
1643,26.1878,-5.989,-0.4869
1644,25.547,0.7412,-0.4869
1645,24.8456,-0.3846,-0.4857
1646,24.3278,-2.5394,-0.4866
1647,23.8083,5.7796,-0.4859
1648,23.4249,-3.1562,-0.4844
1649,23.0024,5.1439,-0.4844
1650,22.6197,-4.6433,-0.4876
1651,22.2937,6.2917,-0.485
1652,22.0423,-3.8549,-0.4843
1653,21.8825,5.7439,-0.4846
1654,21.9125,-5.1018,-0.4884
1655,21.8369,5.5631,-0.4879
1656,22.0126,-4.5415,-0.4872
1657,22.3172,6.2586,-0.4852
1658,22.2111,-5.186,-0.4877
1659,21.9788,13.2128,-0.486
1660,21.9888,-10.1382,-0.4865
1661,22.3914,4.9594,-0.4873
1662,23.1948,-8.617,-0.4842
1663,23.1878,4.4541,-0.4864
1664,22.693,7.4687,-0.4855
1665,22.4906,-6.6983,-0.4852
1666,22.3423,5.8922,-0.4827
1667,22.0123,-7.5668,-0.4869
1668,21.7139,6.1237,-0.4819
1669,21.8188,-8.7197,-0.4839
1670,23.1594,7.3075,-0.4869
1671,23.6089,-7.3821,-0.4858
1672,24.9782,4.6608,-0.4862
1673,25.9108,-9.1797,-0.4861
1674,25.6639,1.6589,-0.4831
1675,25.8833,-5.3498,-0.4821
1676,25.5038,-1.193,-0.4847
1677,25.144,3.9528,-0.486
1678,27.0634,-5.3198,-0.4853
1679,27.6677,0.2069,-0.4893
1680,26.5162,-3.4092,-0.4871
1681,25.2885,3.275,-0.486
1682,24.5382,-0.5593,-0.4863
1683,25.3848,1.7171,-0.4879
1684,26.2207,-4.0956,-0.4876
1685,27.2001,0.1399,-0.4883
1686,28.3301,-0.0936,-0.4855
1687,28.1147,-0.3878,-0.4896
1688,27.7107,-2.5042,-0.4868
1689,28.4871,0.3004,-0.4845
1690,27.4839,0.0574,-0.4834
1691,27.9477,1.2668,-0.4831
1692,28.9108,-3.46,-0.4844
1693,27.7602,0.6515,-0.4836
1694,27.0766,1.1801,-0.4842
1695,28.4114,0.7433,-0.4833
1696,28.5575,-2.3244,-0.485
1697,29.0952,0.4927,-0.4854
1698,28.2615,-2.9662,-0.484
1699,26.7493,-0.283,-0.4862
1700,27.6575,2.4421,-0.4844
1701,28.4307,2.272,-0.4816
1702,27.3748,2.3903,-0.4824
1703,26.9332,-3.451,-0.4835
1704,26.6463,0.5686,-0.4798
1705,26.0464,-2.2617,-0.484
1706,26.3037,4.7728,-0.4798
1707,26.5779,0.443,-0.4799
1708,27.7524,-0.6321,-0.4817
1709,27.1541,0.2424,-0.481
1710,27.471,-0.114,-0.4844
1711,28.5066,24.5565,-0.4842
1712,27.3353,-35.4183,-0.4803
1713,27.6284,0.4615,-0.482
1714,28.264,1.7099,-0.4826
1715,27.2901,-0.7989,-0.4834
1716,26.3673,2.758,-0.4836
1717,26.4483,-1.4814,-0.4843
1718,26.6171,0.4244,-0.4849
1719,26.0552,-2.1158,-0.4826
1720,26.639,1.1679,-0.4845
1721,27.5291,-1.6141,-0.4834
1722,27.7526,1.6579,-0.4868
1723,26.8048,-0.8678,-0.4861
1724,25.8245,2.2303,-0.4891
1725,25.2233,-3.0273,-0.4885
1726,24.7648,1.7093,-0.4872
1727,24.396,2.9955,-0.489
1728,24.831,-2.2344,-0.4838
1729,25.8617,1.7757,-0.4837
1730,25.5811,-0.8155,-0.4832
1731,24.9009,-0.6003,-0.4835
1732,24.4327,1.823,-0.484
1733,24.2288,-2.5446,-0.4823
1734,24.0534,4.0836,-0.4843
1735,23.9329,3.6759,-0.4871
1736,24.3571,-4.7256,-0.4879
1737,24.2191,3.4351,-0.3978
1738,24.5504,-4.3228,-0.0204
1739,25.3451,1.745,-0.024
1740,25.1138,0.4781,-0.0262
1741,25.3672,-6.0504,-0.027
1742,26.4199,0.683,-0.0235
1743,26.2616,-3.3464,-0.0242
1744,26.2332,1.4,-0.0245
1745,25.3885,-3.3662,-0.0241
1746,24.6474,1.6469,-0.0243
1747,24.2315,-1.5928,-0.0227
1748,24.2056,1.9718,-0.0255
1749,24.6383,3.0151,-0.0247
1750,24.7901,-1.3247,-0.0247
1751,24.6466,5.7402,-0.0239
1752,24.2051,-5.2384,-0.0239
1753,23.8986,1.2576,-0.0246
1754,24.9002,-3.819,-0.0236
1755,25.3329,4.2433,-0.0218
1756,24.7313,-2.8001,-0.0248
1757,25.139,5.5329,-0.0259
1758,26.4381,-5.2116,-0.0227
1759,26.4163,1.8033,-0.0243
1760,25.5105,-4.5314,-0.0231
1761,24.8905,3.8929,-0.0237
1762,24.5232,-1.8867,-0.0226
1763,24.2134,2.7222,-0.0229
1764,24.4115,0.8187,-0.0231
1765,25.538,0.4909,-0.113
1766,25.3141,-2.6394,-0.5195
1767,24.6573,3.8221,-0.4865
1768,24.2504,-5.1721,-0.4869
1769,24.7309,4.6401,-0.4851
1770,25.5187,-4.7332,-0.4899
1771,25.0929,2.1366,-0.4846
1772,24.5783,-4.8749,-0.4866
1773,24.1193,4.2927,-0.4886
1774,23.7355,4.9239,-0.4865
1775,23.6062,-5.6481,-0.4869
1776,24.0301,2.8445,-0.4876
1777,24.7062,-4.4542,-0.4888
1778,25.3153,6.3139,-0.4901
1779,25.4805,-4.1401,-0.4845
1780,25.7637,-4.2135,-0.4867
1781,26.6989,4.488,-0.4867
1782,27.285,-4.1635,-0.4864
1783,25.9941,5.7803,-0.4871
1784,25.1425,-1.4864,-0.488
1785,24.8454,-3.1371,-0.4861
1786,24.6975,6.4882,-0.4879
1787,24.6634,-3.5264,-0.486
1788,24.3466,-0.0302,-0.4836
1789,24.3387,2.7415,-0.4862
1790,25.0227,-3.6985,-0.4872
1791,25.2274,7.347,-0.4841
1792,24.8209,-3.9126,-0.4854
1793,24.5408,-1.955,-0.4853
1794,24.7551,2.3576,-0.485
1795,24.884,-4.0768,-0.4853
1796,25.2108,7.0195,-0.4877
1797,25.9062,-4.7893,-0.4854
1798,25.7059,5.2355,-0.4839
1799,24.9388,-3.9618,-0.488
1800,24.3963,5.3779,-0.4853
1801,24.0154,-5.2875,-0.4852
1802,23.8122,2.145,-0.4867
1803,23.7951,-3.5568,-0.487
1804,25.0514,1.4782,-0.486
1805,26.0472,2.64,-0.4828
1806,26.6489,-6.0893,-0.4854
1807,26.2606,-5.0432,-0.4837
1808,25.87,4.0336,-0.4886
1809,25.6465,-3.4699,-0.4857
1810,26.0019,0.9041,-0.4849
1811,25.8062,-2.0005,-0.4863
1812,25.2814,0.0665,-0.481
1813,24.7993,1.511,-0.4855
1814,24.7361,3.713,-0.48
1815,25.7723,-1.1924,-0.488
1816,25.6024,3.3254,-0.5812
1817,25.0543,-4.8985,-0.5366
1818,25.0216,3.7152,-0.5078
1819,25.0397,-0.6079,-0.4994
1820,24.6446,0.32,-0.5045
1821,24.3504,1.2415,-0.5047
1822,24.8744,-0.5729,-0.5056
1823,24.996,-5.0192,-0.5039
1824,25.1043,2.4732,-0.5064
1825,24.7888,4.5014,-0.5047
1826,24.5069,-2.8209,-0.5063
1827,24.9119,-4.2178,-0.5074
1828,25.046,-0.8964,-0.5047
1829,24.9059,-3.1528,-0.5073
1830,24.7152,0.1413,-0.5085
1831,24.3681,-0.5326,-0.5042
1832,24.1545,3.9088,-0.5029
1833,24.2309,3.9615,-0.5048
1834,25.0205,-2.0524,-0.5075
1835,26.8987,1.732,-0.5056
1836,26.881,2.2893,-0.5068
1837,28.2453,-3.8401,-0.5056
1838,28.3683,1.0591,-0.5062
1839,28.487,-2.6951,-0.5077
1840,27.894,3.2557,-0.5057
1841,27.8717,0.0585,-0.5079
1842,27.7294,-2.1535,-0.5054
1843,26.7002,5.879,-0.5062
1844,26.4658,-2.1028,-0.5093
1845,26.7609,6.4108,-0.5077
1846,26.5787,-7.8583,-0.5073
1847,28.2701,2.1665,-0.5091
1848,27.9668,-2.6983,-0.506
1849,26.7695,5.6954,-0.5084
1850,26.01,-5.2443,-0.5088
1851,25.447,7.48,-0.5097
1852,25.0885,2.0974,-0.5094
1853,25.027,-1.0249,-0.5106
1854,24.7645,-3.735,-0.5085
1855,24.4675,5.603,-0.5144
1856,24.8817,-5.035,-0.5092
1857,26.0352,5.9981,-0.5095
1858,26.3161,-6.3188,-0.5092
1859,26.3142,4.1102,-0.5103
1860,26.3562,6.2844,-0.5098
1861,26.6945,-7.5346,-0.5114
1862,26.5176,6.9186,-0.51
1863,26.2438,-5.5517,-0.5108
1864,26.1926,-1.187,-0.5102
1865,26.5202,-1.886,-0.5118
1866,26.4674,3.679,-0.5074
1867,26.4733,-5.6255,-0.5064
1868,27.5167,1.609,-0.5099
1869,27.2181,-6.991,-0.5098
1870,26.632,0.2804,-0.5108
1871,25.9788,-3.265,-0.5109
1872,25.9922,3.7632,-0.5109
1873,26.9927,-2.9213,-0.5086
1874,27.0279,4.2719,-0.5096
1875,28.7356,-3.9455,-0.5101
1876,28.4972,3.3912,-0.5074
1877,28.4404,-2.5321,-0.5118
1878,29.12,3.301,-0.5111
1879,28.813,-3.1335,-0.5101
1880,27.9006,-0.7911,-0.5078
1881,27.18,3.763,-0.51
1882,27.4811,-2.2278,-0.5099
1883,28.7266,2.6632,-0.508
1884,29.1176,-3.7818,-0.5098
1885,28.5088,3.4178,-0.5085
1886,27.7239,-2.5922,-0.5054
1887,28.0086,1.3609,-0.5098
1888,28.3532,-1.8171,-0.5072
1889,27.5787,-1.8895,-0.5086
1890,26.8295,6.1586,-0.5067
1891,26.4127,-1.0836,-0.5076
1892,26.4981,2.66,-0.5109
1893,28.0263,-0.3711,-0.5087
1894,28.7126,-3.6488,-0.5103
1895,28.7326,3.7388,-0.5091
1896,28.7971,-3.0447,-0.5095
1897,27.6378,4.5554,-0.5096
1898,26.8248,-1.9272,-0.5086
1899,26.2965,3.0695,-0.5105
1900,25.9063,4.9334,-0.511
1901,25.5881,-3.5428,-0.5089
1902,25.3061,5.2374,-0.5091
1903,25.0807,-6.0038,-0.5065
1904,24.9218,5.9861,-0.508
1905,24.7621,-6.9525,-0.5087
1906,24.5684,3.5584,-0.5097
1907,24.4857,2.4518,-0.5093
1908,24.3336,-3.2907,-0.51
1909,24.1806,4.0213,-0.5056
1910,24.8357,4.9586,-0.5085
1911,26.2138,-8.4302,-0.5101
1912,27.0102,4.582,-0.5107
1913,26.7591,-6.5825,-0.5093
1914,26.2441,4.588,-0.5098
1915,25.6575,-5.91,-0.5092
1916,26.1171,4.0549,-0.5091
1917,27.3091,-1.4945,-0.5055
1918,26.8921,-0.6078,-0.5078
1919,27.2278,-5.3577,-0.508
1920,28.9512,1.0572,-0.5104
1921,29.4886,-4.4978,-0.5111
1922,28.7181,1.4913,-0.5091
1923,27.8478,1.5663,-0.5072
1924,27.0005,-2.2836,-0.5131
1925,26.4693,3.2251,-0.5334
1926,26.5438,1.7972,-0.5278
1927,26.8867,-3.8608,-0.5247
1928,27.4886,3.3291,-0.5279
1929,28.4964,-2.7294,-0.5253
1930,28.1676,3.587,-0.5273
1931,28.0251,-1.2763,-0.5269
1932,28.7182,-3.1232,-0.5258
1933,29.4708,-0.5549,-0.524
1934,29.7293,-3.3989,-0.5251
1935,29.4402,0.5946,-0.5254
1936,29.6094,-2.4156,-0.5295
1937,28.58,3.4548,-0.5277
1938,28.9134,-0.9828,-0.5288
1939,30.1217,3.1708,-0.5253
1940,28.8495,-2.6201,-0.5255
1941,28.0426,3.738,-0.5227
1942,27.5535,4.298,-0.5249
1943,27.4314,-3.0362,-0.5272
1944,28.1312,-3.1173,-0.525
1945,27.8297,6.6717,-0.5275
1946,27.1968,-3.8691,-0.5233
1947,27.7254,-3.6791,-0.5282
1948,29.3718,3.898,-0.5275
1949,28.7927,-3.8937,-0.5285
1950,28.4971,2.4283,-0.5255
1951,27.9512,1.9313,-0.5243
1952,27.2197,0.5805,-0.5243
1953,26.7518,-2.3291,-0.5261
1954,26.7495,5.4832,-0.5249
1955,26.9621,-2.5291,-0.5265
1956,28.9854,3.6255,-0.5263
1957,29.2475,-3.5093,-0.526
1958,28.137,-2.2873,-0.5263
1959,27.312,2.7525,-0.5245
1960,26.9268,-2.6641,-0.5286
1961,27.9272,6.4186,-0.5257
1962,28.9852,-4.1109,-0.5252
1963,29.0188,3.0183,-0.5229
1964,28.0053,-4.2658,-0.5246
1965,27.4383,4.9783,-0.525
1966,27.0949,-3.9884,-0.5261
1967,26.6156,3.9826,-0.5247
1968,26.2703,-3.9888,-0.5281
1969,25.9364,4.3366,-0.5303
1970,25.6711,-3.3429,-0.533
1971,26.7997,4.1218,-0.5289
1972,27.9294,4.4195,-0.531
1973,27.754,-6.1422,-0.5279
1974,27.5175,2.8332,-0.5304
1975,27.2762,-4.5061,-0.5315
1976,28.0087,2.35,-0.527
1977,28.4215,-6.2862,-0.5264
1978,27.5619,2.9532,-0.5251
1979,27.2243,-1.8712,-0.5248
1980,27.1564,3.876,-0.5238
1981,26.8994,-2.1982,-0.5255
1982,27.3283,5.3349,-0.5243
1983,28.1193,-4.2583,-0.5251
1984,27.6144,-3.3333,-0.5206
1985,27.4041,3.1534,-0.5245
1986,27.4084,-2.7461,-0.5263
1987,28.2159,3.4573,-0.5242
1988,29.3683,-0.8968,-0.5283
1989,29.3668,-0.5557,-0.5276
1990,28.394,3.6242,-0.528
1991,27.8578,-2.6158,-0.5266
1992,28.8807,5.6225,-0.5254
1993,29.0957,-3.0949,-0.5275
1994,28.2805,-1.9347,-0.5253
1995,27.8067,6.8582,-0.5278
1996,28.2145,-3.1373,-0.529
1997,29.1655,2.2995,-0.5295
1998,29.3149,-0.0266,-0.5284
1999,28.2564,-4.6956,-0.5302
2000,27.4004,4.6316,-0.5334
2001,27.0163,-1.3989,-0.5326
2002,27.2481,3.327,-0.5312
2003,27.3142,-3.2753,-0.5271
2004,27.8351,-3.8164,-0.5316
2005,28.0739,6.3545,-0.5327
2006,27.6035,-4.5949,-0.5317
2007,27.1754,4.7487,-0.5334
2008,27.7128,4.3994,-0.5293
2009,28.7542,-8.0145,-0.5315
2010,28.5956,-3.447,-0.5312
2011,27.9042,1.2913,-0.5292
2012,27.3452,-2.3868,-0.5305
2013,27.7008,6.2142,-0.5291
2014,29.005,-3.7801,-0.5305
2015,29.2364,-1.5323,-0.5312
2016,28.5848,3.2095,-0.5327
2017,27.8582,-1.6132,-0.5291
2018,27.6199,2.8345,-0.5307
2019,29.0912,3.0533,-0.5292
2020,28.8783,-1.9806,-0.5301
2021,28.1535,-1.5113,-0.5288
2022,27.5302,-0.4938,-0.5266
2023,28.7254,3.7881,-0.5269
2024,29.94,-4.2599,-0.5259
2025,29.5269,6.2148,-0.5238
2026,29.1661,-3.8394,-0.5251
2027,29.6441,3.0749,-0.5323
2028,30.015,-3.9509,-0.5462
2029,29.1888,0.4278,-0.5389
2030,28.5483,3.2638,-0.5393
2031,28.8764,-3.3681,-0.5417
2032,28.7523,-3.7624,-0.5379
2033,29.3052,0.9833,-0.5378
2034,29.1655,2.5013,-0.5395
2035,28.4047,-2.6816,-0.5394
2036,29.0189,4.623,-0.5432
2037,30.2663,-5.2463,-0.5411
2038,29.3459,-3.7181,-0.5401
2039,28.5293,4.2592,-0.5448
2040,28.0688,-1.7259,-0.5436
2041,28.5282,-3.0948,-0.5434
2042,28.68,0.9274,-0.5445
2043,28.484,-0.692,-0.5447
2044,28.5606,-1.9057,-0.5407
2045,29.5723,3.2958,-0.5439
2046,29.5516,-1.8433,-0.5427
2047,29.0672,-1.2977,-0.5441
2048,28.3431,1.9608,-0.542
2049,27.8666,-1.2264,-0.545
2050,27.9054,4.1717,-0.5414
2051,27.6521,-1.0066,-0.5415
2052,28.5429,0.5473,-0.5403
2053,30.6032,0.8526,-0.5423
2054,30.0027,-3.3661,-0.5393
2055,30.1606,3.3818,-0.5437
2056,30.7087,-2.9138,-0.5421
2057,29.3696,3.3549,-0.5437
2058,28.5145,-1.5197,-0.5417
2059,29.9502,1.4158,-0.5443
2060,31.8438,-3.2913,-0.542
2061,31.2308,-1.7398,-0.5424
2062,31.1526,-0.183,-0.5455
2063,30.6974,-0.9469,-0.5426
2064,29.4129,3.6314,-0.5418
2065,28.747,-1.1023,-0.5399
2066,28.5035,5.2106,-0.539
2067,28.0801,-2.3774,-0.5428
2068,27.6119,5.2342,-0.5409
2069,27.2193,-2.8768,-0.5388
2070,27.5406,3.6396,-0.542
2071,28.7778,-5.1569,-0.5422
2072,28.9225,-0.071,-0.5408
2073,29.0074,0.1889,-0.539
2074,29.8676,-0.9376,-0.5406
2075,29.5771,0.4672,-0.5377
2076,28.8799,-2.9211,-0.5389
2077,29.3973,5.5159,-0.5374
2078,29.3734,-2.7312,-0.5383
2079,29.1189,2.8165,-0.536
2080,28.4811,-3.4011,-0.5353
2081,27.9198,3.9805,-0.5376
2082,27.5089,3.8134,-0.5354
2083,27.9125,-5.2185,-0.5359
2084,29.0747,-3.9739,-0.5412
2085,28.7205,-3.8513,-0.5417
2086,28.1986,-4.1697,-0.5401
2087,27.9503,0.9294,-0.5394
2088,28.9136,-0.5745,-0.5394
2089,29.9067,4.3337,-0.5398
2090,28.9399,3.9484,-0.5401
2091,28.0698,-1.2742,-0.5368
2092,28.0206,2.38,-0.5374
2093,29.9685,2.0009,-0.5414
2094,30.2028,-4.7648,-0.5403
2095,29.065,1.247,-0.5402
2096,28.1813,5.9592,-0.5403
2097,27.6139,-3.8635,-0.5354
2098,27.2095,1.3367,-0.5379
2099,27.6547,-2.7009,-0.5386
2100,29.4323,2.0505,-0.5412
2101,30.7018,-1.0424,-0.5275
2102,31.7693,-0.087,-0.5463
2103,30.4862,2.4153,-0.5636
2104,29.1152,-4.179,-0.5594
2105,28.3434,3.9612,-0.5638
2106,28.0854,-3.6309,-0.5628
2107,27.7837,-1.7984,-0.5642
2108,27.5024,6.3827,-0.565
2109,27.4901,-2.2543,-0.5602
2110,29.2341,0.4771,-0.5613
2111,29.5807,0.2143,-0.5625
2112,28.7041,2.1,-0.5637
2113,29.6466,-5.135,-0.5618
2114,30.8536,-0.2648,-0.5632
2115,30.1871,-4.2641,-0.5628
2116,30.9908,1.1997,-0.5611
2117,31.0312,-2.2701,-0.5619
2118,31.0719,4.218,-0.5643
2119,30.8905,5.4378,-0.5607
2120,29.9876,-8.1186,-0.5637
2121,29.4048,-0.6203,-0.5633
2122,28.8984,-2.0672,-0.562
2123,28.4034,0.683,-0.5668
2124,28.4915,1.9172,-0.5581
2125,30.0686,-1.3454,-0.5597
2126,31.3572,2.9424,-0.5636
2127,30.8689,-0.9869,-0.5595
2128,32.437,2.2561,-0.5599
2129,32.8689,-3.1207,-0.5642
2130,32.5017,2.5548,-0.564
2131,31.4518,-0.4126,-0.561
2132,30.681,3.199,-0.5603
2133,29.7217,-1.7039,-0.5613
2134,29.1486,3.1392,-0.5575
2135,29.1908,2.6157,-0.5599
2136,29.9045,-3.2874,-0.5573
2137,29.86,2.7154,-0.5592
2138,29.6356,-1.6845,-0.5598
2139,29.9006,-1.8381,-0.5615
2140,29.8559,4.7014,-0.561
2141,29.2255,-2.2183,-0.5621
2142,28.6492,6.1,-0.563
2143,28.2335,-5.2902,-0.5624
2144,27.9336,5.1041,-0.5641
2145,27.657,-2.737,-0.5615
2146,27.455,-2.877,-0.5641
2147,27.4493,7.3815,-0.563
2148,27.3656,-3.6135,-0.563
2149,27.1533,5.2706,-0.5615
2150,26.92,-3.9759,-0.5603
2151,26.8098,3.043,-0.5605
2152,27.474,-2.3355,-0.5655
2153,29.4054,-3.2953,-0.5633
2154,29.8781,5.0746,-0.5634
2155,29.2298,-4.8471,-0.5609
2156,28.8885,4.744,-0.5605
2157,29.3239,-9.3978,-0.5622
2158,29.0392,0.4809,-0.5576
2159,28.6526,-3.667,-0.5592
2160,30.5172,1.0229,-0.564
2161,31.0927,-4.689,-0.5615
2162,32.0914,5.1434,-0.5642
2163,31.4176,-4.1993,-0.5609
2164,30.2806,2.0075,-0.5605
2165,29.7967,-2.6362,-0.5611
2166,29.9224,1.5072,-0.5619
2167,29.8271,1.776,-0.5612
2168,30.0674,-1.7433,-0.5595
2169,29.6517,-2.0805,-0.5587
2170,29.5071,2.7132,-0.5609
2171,30.7604,-1.8806,-0.5589
2172,31.8326,3.215,-0.56
2173,31.5076,-4.4233,-0.5603
2174,30.2965,2.4785,-0.562
2175,29.482,-1.2686,-0.5633
2176,29.3312,2.5176,-0.5639
2177,30.8918,-1.5651,-0.5631
2178,33.2999,-0.3603,-0.5623
2179,32.4793,-3.5227,-0.5649
2180,31.1468,3.0512,-0.5656
2181,30.8319,-1.2019,-0.5647
2182,30.2178,5.4221,-0.5607
2183,29.8546,-2.5589,-0.5596
2184,30.7268,3.974,-0.5609
2185,31.0011,-3.3077,-0.5584
2186,30.8195,-0.6477,-0.5595
2187,30.4262,1.3697,-0.5577
2188,31.0107,-1.9469,-0.5614
2189,31.0762,-1.7243,-0.5586
2190,31.749,5.2373,-0.5611
2191,30.9699,-1.3493,-0.5599
2192,30.902,2.9352,-0.5586
2193,33.341,-2.5059,-0.5601
2194,33.4423,-3.6775,-0.5638
2195,33.498,2.2202,-0.558
2196,32.2766,-1.9735,-0.5636
2197,31.1743,3.5741,-0.5618
2198,30.6957,-0.4844,-0.5635
2199,30.7968,1.907,-0.5624
2200,30.151,-0.2508,-0.5596
2201,30.4397,-2.1369,-0.5614
2202,32.2623,-5.0493,-0.5615
2203,32.513,8.0772,-0.5607
2204,31.741,-5.5883,-0.5621
2205,30.9339,2.6203,-0.5607
2206,30.322,2.4873,-0.5606
2207,29.9466,-0.7976,-0.5624
2208,30.62,-3.5788,-0.5622
2209,32.2377,0.9026,-0.5613
2210,31.6644,2.8311,-0.561
2211,30.7477,-4.0098,-0.5596
2212,30.3213,4.2551,-0.561
2213,30.9087,-3.0375,-0.5613
2214,31.163,3.8911,-0.5083
2215,32.0319,-3.8891,-0.573
2216,32.8648,2.9246,-0.578
2217,32.1123,-3.9723,-0.5783
2218,31.0235,4.407,-0.5779
2219,30.1703,-2.9548,-0.581
2220,29.7502,5.0173,-0.5849
2221,31.1427,-4.3934,-0.5871
2222,32.0659,3.5732,-0.5852
2223,31.0571,-3.0789,-0.5843
2224,30.5526,4.4175,-0.5844
2225,30.7484,-0.492,-0.5828
2226,30.24,-2.3552,-0.5819
2227,29.8796,5.1288,-0.5846
2228,31.3712,-2.8752,-0.5848
2229,31.5865,1.69,-0.5834
2230,30.9625,-1.929,-0.58
2231,31.157,-2.7438,-0.5816
2232,31.8329,6.7747,-0.5862
2233,31.9918,-1.6996,-0.5835
2234,31.1768,-2.4158,-0.5828
