"Time","GSR","BP","VAS"
767,18.8608,-0.7506,-0.0232
768,19.3239,0.0012,-0.0212
769,17.8028,-0.4194,-0.0228
770,17.3106,-0.0581,-0.0216
771,16.9502,0.0518,-0.0223
772,16.5691,0.1911,-0.0216
773,16.5284,-0.555,-0.0188
774,16.5428,0.2724,-0.0238
775,16.721,-0.098,-0.019
776,16.7955,-1.1332,-0.4582
777,16.4549,-0.6001,-0.525
778,16.0518,0.3603,-0.5232
779,16.0116,0.5329,-0.5203
780,16.4556,-1.0594,-0.5233
781,16.55,0.4716,-0.5201
782,16.2122,-0.2719,-0.5212
783,15.9816,-0.1185,-0.5186
784,15.9097,-0.7915,-0.5202
785,15.733,1.038,-0.5203
786,15.5216,-1.3393,-0.5178
787,15.4816,-0.5248,-0.5173
788,15.7118,-0.0956,-0.5193
789,15.2267,-0.078,-0.5174
790,15.1648,1.5843,-0.5181
791,14.5153,-2.7748,-0.5168
792,2.008,1.9565,-0.5151
793,-15.9355,-3.2432,-0.5159
794,8.9556,-0.5794,-0.5167
795,9.0802,-0.2502,-0.5148
796,15.1831,-0.012,-0.5218
797,18.8091,-0.4956,-0.5188
798,20.0459,0.3118,-0.5195
799,20.4983,-0.2695,-0.5191
800,21.7087,-0.5921,-0.5176
801,25.4625,-0.6278,-0.519
802,25.1533,-0.4196,-0.5192
803,24.818,-0.3672,-0.5183
804,24.6664,-0.4436,-0.5182
805,24.5432,-0.1545,-0.516
806,25.0333,0.0053,-0.5173
807,25.3604,-0.0636,-0.5139
808,25.0289,-0.2734,-0.5161
809,24.657,-0.1615,-0.5164
810,24.3459,0.2222,-0.5128
811,24.094,-0.3858,-0.5106
812,23.897,-0.4736,-0.5138
813,23.6678,-0.3274,-0.5184
814,23.7479,-0.2062,-0.5146
815,24.0249,-0.1079,-0.5169
816,24.2733,-0.1094,-0.5133
817,24.2301,-0.2327,-0.5125
818,23.5331,0.1426,-0.5141
819,23.2857,-0.7725,-0.5124
820,23.5092,0.2076,-0.5135
821,22.7978,-0.4739,-0.5096
822,23.4902,0.073,-0.513
823,24.0207,0.0026,-0.5158
824,22.3839,0.0139,-0.5146
825,22.4189,-0.892,-0.5163
826,24.1848,-0.3972,-0.5148
827,22.7111,0.1206,-0.515
828,20.5093,0.3544,-0.5142
829,21.1869,0.0852,-0.5144
830,22.1753,-0.3695,-0.5163
831,22.4138,0.7403,-0.5165
832,22.0763,-0.4113,-0.5163
833,24.6074,-0.1483,-0.5139
834,25.4371,0.412,-0.5155
835,25.3349,-0.9205,-0.5166
836,25.2438,-1.1757,-0.5133
837,25.8811,-0.5227,-0.5147
838,26.3519,-0.1873,-0.5153
839,26.1681,-0.2495,-0.516
840,25.0368,-0.0298,-0.514
841,24.3434,-0.0555,-0.5164
842,24.3305,-0.0625,-0.5131
843,24.1143,-0.0458,-0.5108
844,25.0689,-0.213,-0.5149
845,25.4875,-0.8987,-0.5125
846,25.2079,-0.3748,-0.5121
847,24.7831,-0.0555,-0.5137
848,24.7297,0.0133,-0.4773
849,25.1362,-0.2119,-0.5501
850,25.0655,-0.5331,-0.5762
851,24.7504,-0.1227,-0.575
852,24.3972,-0.095,-0.5731
853,24.3957,-0.1376,-0.5752
854,24.68,-0.2729,-0.5744
855,24.7579,-0.2147,-0.5764
856,24.686,-0.0703,-0.5761
857,24.6615,-0.085,-0.5732
858,24.7176,0.0937,-0.5739
859,24.8337,-0.7319,-0.5724
860,24.74,-0.3409,-0.5747
861,24.7171,0.0723,-0.5713
862,24.7419,-0.1461,-0.5716
863,24.927,-0.131,-0.5706
864,25.1628,-0.4879,-0.5724
865,25.3336,-0.2726,-0.571
866,33.2134,-0.0691,-0.5748
867,34.7652,0.0543,-0.5709
868,33.6896,-0.6903,-0.5717
869,32.6855,-0.3889,-0.5717
870,31.6762,0.0503,-0.5732
871,31.1898,0.7256,-0.5759
872,31.1121,-0.6962,-0.574
873,30.6165,0.4255,-0.5706
874,30.1558,-0.3742,-0.575
875,29.7116,-0.3179,-0.5721
876,29.1921,-0.2391,-0.5736
877,28.6722,0.461,-0.5742
878,28.3554,-0.5653,-0.571
879,27.9839,1.3116,-0.5734
880,25.5113,2.2573,-0.5722
881,25.4494,-2.21,-0.5737
882,25.8123,-2.3864,-0.57
883,26.3857,0.4342,-0.5685
884,26.9689,0.8198,-0.5695
885,26.5233,-0.7954,-0.567
886,26.0981,-0.3948,-0.57
887,23.978,0.7856,-0.5717
888,-8.7986,3.2311,-0.5666
889,-11.5201,0.7238,-0.572
890,22.0746,-1.4429,-0.5721
891,20.1691,-1.4136,-0.5705
892,16.9482,0.0756,-0.574
893,15.4125,-0.7168,-0.5731
894,14.3549,-0.7818,-0.5695
895,13.7298,-1.8913,-0.5703
896,13.0855,-0.6581,-0.5701
897,12.9709,-0.5804,-0.5705
898,13.2047,-0.3557,-0.5719
899,12.7288,-0.4969,-0.5697
900,12.1742,-0.274,-0.5693
901,11.8315,-0.2567,-0.5762
902,12.0583,-0.5167,-0.5731
903,12.6401,-0.2275,-0.5741
904,13.235,0.6101,-0.5738
905,12.0023,0.2073,-0.5735
906,11.9506,-0.2408,-0.5744
907,11.8456,-0.1352,-0.5669
908,11.667,-0.2879,-0.57
909,11.4152,0.003,-0.5702
910,11.1969,-0.1965,-0.4704
911,11.4162,-0.178,-0.4964
912,12.0171,-0.2209,-0.6158
913,11.972,-0.057,-0.6232
914,11.6644,-0.0866,-0.622
915,11.3816,-0.9461,-0.6238
916,11.3535,-0.3995,-0.6246
917,11.3554,-0.966,-0.6194
918,11.3003,-0.1788,-0.6186
919,11.6517,-0.0204,-0.6177
920,11.7692,-0.4495,-0.6204
921,11.389,-0.6455,-0.6141
922,10.9507,-0.0904,-0.6191
923,11.0392,-0.1734,-0.6158
924,11.7386,-0.1685,-0.618
925,12.0185,-0.1744,-0.6166
926,11.9649,-0.0059,-0.6179
927,11.6332,-0.6611,-0.6178
928,8.9299,2.723,-0.6191
929,-27.5657,-1.5446,-0.6156
930,-10.7231,1.6302,-0.6172
931,1.8951,-0.648,-0.6151
932,16.3417,-1.3955,-0.6197
933,24.2173,-1.0922,-0.6206
934,18.92,9.7234,-0.6229
935,2.0517,-0.7818,-0.62
936,36.4148,-0.5212,-0.6236
937,40.9588,0.0826,-0.6225
938,40.9588,-3.5971,-0.6197
939,27.8905,0.6733,-0.6186
940,15.9217,0.3989,-0.6195
941,22.3433,-0.0308,-0.6168
942,25.4499,1.6615,-0.6216
943,27.7698,-0.1578,-0.6227
944,29.5954,0.4633,-0.6185
945,31.0276,-0.8409,-0.6172
946,31.7095,0.996,-0.6195
947,31.7738,-0.63,-0.6175
948,33.4585,-2.079,-0.619
949,37.0045,2.0299,-0.6214
950,38.1713,0.6878,-0.6173
951,37.6645,1.1825,-0.6179
952,37.5413,2.1973,-0.6215
953,37.8123,-2.8972,-0.6218
954,38.0678,-0.1096,-0.6234
955,38.4323,-1.3918,-0.6195
956,38.7025,-0.459,-0.6231
957,38.9612,0.0276,-0.6183
958,40.7495,-0.4122,-0.6188
959,40.9588,0.4931,-0.619
960,40.9588,-0.3884,-0.6186
961,40.9588,-0.1515,-0.6161
962,40.9588,-3.074,-0.6166
963,40.9588,0.4226,-0.6172
964,40.9588,1.0045,-0.6152
965,40.9588,-1.728,-0.6189
966,40.9588,-0.6952,-0.6157
967,40.9588,0.3203,-0.6158
968,40.9588,-1.1249,-0.6104
969,40.9588,1.587,-0.6142
970,40.9588,1.1288,-0.6163
971,40.9588,-0.7723,-0.6153
972,40.9588,-1.2706,-0.614
973,40.9588,0.4306,-0.617
974,40.9588,-0.0439,-0.6165
975,40.95,0.3778,-0.6092
976,40.9588,-0.7775,-0.6129
977,40.9588,-0.1318,-0.6131
978,40.9588,2.3205,-0.6117
979,40.9588,1.9611,-0.6159
980,40.9588,-1.9251,-0.6157
981,40.9588,-3.8246,-0.6154
982,40.9588,-0.3008,-0.6123
983,40.9393,-0.6466,-0.6136
984,40.9588,0.6058,-0.6144
985,40.9588,-0.2107,-0.6132
986,40.9588,2.1343,-0.611
987,40.9588,-2.867,-0.6118
988,40.9588,2.2688,-0.6155
989,40.9588,-0.5209,-0.615
990,40.9588,-0.3802,-0.6145
991,40.9588,-0.8012,-0.6143
992,40.9588,-0.8564,-0.6136
993,38.8115,0.1435,-0.6137
994,8.5951,0.9069,-0.6087
995,18.986,1.0994,-0.6085
996,34.9644,-0.685,-0.6102
997,40.7429,-0.764,-0.6082
998,40.9588,0.2902,-0.6115
999,40.9588,1.7493,-0.6103
1000,40.9588,0.17,-0.6078
1001,40.9588,0.1353,-0.6072
1002,40.9588,-0.4302,-0.6076
1003,40.8776,1.4837,-0.6125
1004,40.4376,0.2687,-0.6136
1005,40.3576,-1.3635,-0.6114
1006,40.0515,-2.4831,-0.6116
1007,39.7717,0.9269,-0.6126
1008,40.0348,0.8137,-0.6137
1009,40.1887,1.2021,-0.612
1010,40.0532,-0.0851,-0.6158
1011,39.8788,0.3853,-0.614
1012,39.7185,-0.7714,-0.6104
1013,39.5251,-0.5691,-0.6124
1014,39.3422,-3.4566,-0.6111
1015,39.3564,0.539,-0.6094
1016,39.4738,-1.393,-0.6102
1017,39.5986,0.6562,-0.6117
1018,39.4897,-0.4979,-0.6124
1019,39.4754,0.2425,-0.6104
1020,39.6091,0.1608,-0.6073
1021,39.6746,-0.817,-0.614
1022,39.5001,0.7677,-0.6143
1023,39.3152,-1.1185,-0.6126
1024,39.1784,-0.0742,-0.6126
1025,39.4076,-0.6789,-0.6122
1026,39.434,0.0347,-0.6143
1027,39.2863,0.831,-0.6136
1028,38.4277,0.8919,-0.6104
1029,38.3757,-0.1269,-0.613
1030,38.8607,-0.7834,-0.6118
1031,39.7074,0.8365,-0.612
1032,40.1549,0.2537,-0.6153
1033,40.1948,0.5312,-0.6179
1034,40.0681,2.7979,-0.6185
1035,40.1002,2.9363,-0.6161
1036,40.227,-7.3635,-0.6152
1037,39.6786,-0.0339,-0.6139
1038,39.1233,-0.9087,-0.6168
1039,38.9256,3.0671,-0.6184
1040,39.2459,0.8402,-0.6157
1041,39.7817,-1.0017,-0.6191
1042,40.0814,0.5124,-0.6159
1043,40.2944,1.388,-0.6154
1044,40.4767,0.5142,-0.6169
1045,40.293,-5.3324,-0.6158
1046,39.2699,-1.1089,-0.6182
1047,37.9415,1.5404,-0.6195
1048,38.6093,2.0699,-0.6176
1049,40.2873,1.6015,-0.6168
1050,40.9417,-1.1579,-0.6202
1051,40.9588,-1.3855,-0.6172
1052,40.9588,4.2667,-0.6193
1053,40.8907,4.7276,-0.6164
1054,40.4967,-3.4833,-0.6177
1055,39.4258,3.4138,-0.6165
1056,35.4076,3.4474,-0.6184
1057,36.5786,-2.4801,-0.6171
1058,37.399,-0.8207,-0.6176
1059,37.6568,0.8778,-0.618
1060,38.1671,-4.084,-0.6177
1061,38.314,1.3851,-0.615
1062,36.8722,-0.6347,-0.6177
1063,36.3835,1.1264,-0.6162
1064,35.903,6.0033,-0.6164
1065,35.6256,0.3338,-0.619
1066,36.5938,-4.1192,-0.6168
1067,36.9662,-0.3998,-0.614
1068,36.3639,0.2323,-0.6152
1069,35.2992,2.9619,-0.6135
1070,35.4091,-4.5083,-0.6144
1071,35.5798,5.2173,-0.6138
1072,36.1889,-0.9531,-0.6132
1073,36.4285,2.7772,-0.6154
1074,36.5043,-4.11,-0.6115
1075,36.6681,6.3273,-0.612
1076,36.9406,-3.7062,-0.6125
1077,37.2214,-1.6149,-0.6073
1078,37.5655,0.8653,-0.6089
1079,38.0076,3.2348,-0.6114
1080,38.1142,1.4709,-0.6139
1081,38.1584,0.1434,-0.6161
1082,38.1468,-0.3623,-0.6134
1083,38.0397,-2.4279,-0.6125
1084,37.727,1.798,-0.6147
1085,37.3384,-0.1805,-0.6122
1086,37.1119,-5.1613,-0.5605
1087,36.9978,1.9062,-0.6268
1088,36.7696,-0.2103,-0.6708
1089,36.3179,1.1237,-0.6639
1090,36.4517,-0.0242,-0.6694
1091,36.3168,1.3467,-0.6699
1092,36.2642,1.3729,-0.6679
1093,36.488,-0.7234,-0.6654
1094,36.7682,0.068,-0.6636
1095,37.2326,1.5084,-0.6647
1096,36.8037,-3.2668,-0.6691
1097,36.18,-0.2243,-0.6654
1098,35.8147,-0.0176,-0.6706
1099,36.1276,-1.2403,-0.6712
1100,36.8839,0.1488,-0.6724
1101,37.588,1.4967,-0.6717
1102,37.8717,0.8385,-0.6723
1103,38.3983,-0.8861,-0.6707
1104,39.0447,-1.6935,-0.6701
1105,39.5099,-2.0863,-0.6683
1106,39.2882,0.2858,-0.668
1107,39.0081,0.988,-0.6682
1108,39.0226,-5.2332,-0.6688
1109,38.8873,4.1617,-0.6696
1110,38.9044,-1.0269,-0.6682
1111,39.0734,0.4595,-0.6679
1112,39.5718,0.9406,-0.6698
1113,39.9004,0.122,-0.6683
1114,40.0175,5.5352,-0.6658
1115,40.1871,1.5953,-0.6678
1116,40.3691,-1.6658,-0.6675
1117,40.2933,-3.681,-0.6719
1118,39.8651,2.3287,-0.6693
1119,39.7242,0.5883,-0.6722
1120,39.693,2.8927,-0.6718
1121,39.7642,-4.0248,-0.6707
1122,39.4669,-0.1341,-0.6693
1123,38.9814,2.2323,-0.6688
1124,39.1026,3.0059,-0.6674
1125,39.4912,-4.4701,-0.6691
1126,38.2709,3.1369,-0.6706
1127,37.7617,-1.508,-0.6698
1128,37.8326,1.1508,-0.6697
1129,37.724,-12.3227,-0.6717
1130,36.9535,0.7158,-0.672
1131,36.8504,-0.8411,-0.6751
1132,36.9493,-4.9224,-0.6709
1133,36.8373,-0.1353,-0.671
1134,36.628,-0.9353,-0.6747
1135,36.6005,-0.4381,-0.6687
1136,36.6278,6.3203,-0.6703
1137,36.5306,6.6012,-0.6701
1138,36.7986,-7.5495,-0.6657
1139,37.2708,2.0953,-0.6694
1140,37.7989,-1.4376,-0.6687
1141,38.0267,3.3284,-0.6682
1142,38.0006,-0.9307,-0.6707
1143,38.1993,-0.07,-0.6694
1144,38.4726,-0.6277,-0.6729
1145,38.554,0.3855,-0.6691
1146,38.3428,1.383,-0.6723
1147,38.362,0.0618,-0.6735
1148,38.738,0.782,-0.67
1149,39.3795,-4.1848,-0.6718
1150,39.4268,-1.3355,-0.672
1151,39.1421,0.844,-0.671
1152,39.15,1.2939,-0.6748
1153,39.409,0.6309,-0.673
1154,39.4493,4.4623,-0.6722
1155,39.4078,2.537,-0.6721
1156,39.7769,-2.7961,-0.6728
1157,40.55,-2.1165,-0.6752
1158,40.9588,-6.0617,-0.6729
1159,40.9588,6.3043,-0.6721
1160,40.9588,2.3601,-0.675
1161,40.9588,-0.7289,-0.6881
1162,40.9588,0.2109,-0.7722
1163,40.9588,2.6915,-0.7869
1164,40.9588,0.0738,-0.7906
1165,40.9588,-2.5785,-0.7877
1166,40.9588,-0.3213,-0.7909
1167,40.9588,-0.9832,-0.7841
1168,40.9588,-1.4421,-0.7859
1169,40.9588,0.4646,-0.7851
1170,40.9588,4.4553,-0.785
1171,40.9588,3.2833,-0.7876
1172,40.9588,-0.2624,-0.7877
1173,40.9588,-1.2587,-0.7871
1174,40.9588,-1.6375,-0.789
1175,40.9588,-4.8919,-0.7882
1176,40.9588,-1.4025,-0.7889
1177,40.9588,2.5833,-0.7883
1178,40.9588,0.9954,-0.7887
1179,40.9588,-1.6585,-0.7869
1180,40.9588,0.374,-0.7853
1181,40.9588,-1.3547,-0.7863
1182,40.9588,1.4499,-0.7847
1183,40.9588,-0.5183,-0.7846
1184,40.9588,-1.4202,-0.7855
1185,40.9588,-1.0302,-0.7861
1186,40.9588,-0.0415,-0.7828
1187,40.9588,0.697,-0.7799
1188,40.9588,1.7672,-0.784
1189,40.9588,1.0673,-0.7819
1190,40.9588,-4.1094,-0.7832
1191,40.9588,-6.0052,-0.7793
1192,40.9588,-1.6642,-0.7786
1193,40.9588,-0.2109,-0.7805
1194,40.9588,-0.1011,-0.7768
1195,40.9588,-1.6635,-0.7782
1196,40.9588,-1.2325,-0.7782
1197,40.9588,-1.1851,-0.7791
1198,40.9588,1.7647,-0.78
1199,40.9588,-0.8191,-0.7806
1200,40.9588,0.4032,-0.7785
1201,40.9588,-0.3315,-0.7797
1202,40.9588,1.1829,-0.7798
1203,40.9588,0.144,-0.7782
1204,40.9588,0.8707,-0.7799
1205,40.9588,-0.5833,-0.7827
1206,40.9588,-1.4369,-0.7831
1207,40.9588,3.9936,-0.7828
1208,40.9588,-0.4019,-0.783
1209,40.9588,-0.289,-0.7794
1210,40.9588,0.9718,-0.7827
1211,40.9588,0.6492,-0.7836
1212,40.9588,-1.5874,-0.7805
1213,40.9588,-1.8958,-0.7787
1214,40.9588,1.5441,-0.7777
1215,40.9588,1.7565,-0.7783
1216,40.9588,0.0588,-0.7801
1217,40.9588,0.1522,-0.7799
1218,40.9588,-0.6494,-0.7796
1219,40.9588,-1.2593,-0.7816
1220,40.9588,1.456,-0.781
1221,40.9588,1.2551,-0.7819
1222,40.9588,0.3724,-0.781
1223,40.9588,0.7492,-0.7827
1224,40.9588,-2.0771,-0.7803
1225,40.9588,-0.1779,-0.7789
1226,40.9588,0.0524,-0.7812
1227,40.9588,1.9983,-0.7831
1228,40.9588,-3.662,-0.783
1229,40.9588,-4.8864,-0.7856
1230,40.9588,1.5116,-0.7815
1231,40.9588,2.2156,-0.7812
1232,40.9588,-0.8082,-0.7918
1233,40.9588,3.8079,-0.8467
1234,40.9588,1.1824,-0.8566
1235,40.9588,2.139,-0.861
1236,40.9588,0.8502,-0.8655
1237,40.9588,1.4368,-0.8609
1238,40.9588,-4.0393,-0.8612
1239,40.9588,-0.4741,-0.8592
1240,40.9588,-0.7548,-0.8549
1241,40.9588,-0.3585,-0.8563
1242,40.9588,1.5004,-0.8601
1243,40.9588,-3.3832,-0.8585
1244,40.9588,-1.7546,-0.8556
1245,40.9588,1.8944,-0.8553
1246,40.9588,2.4713,-0.8579
1247,40.9588,-0.4501,-0.8578
1248,40.9588,-0.7211,-0.8562
1249,40.9588,1.3727,-0.8571
1250,40.9588,-0.1493,-0.8573
1251,40.9588,-2.6228,-0.8592
1252,40.9588,0.7741,-0.8597
1253,40.9588,-3.4281,-0.8555
1254,40.9588,0.3977,-0.8611
1255,40.9588,2.2377,-0.8569
1256,40.9588,4.7776,-0.8532
1257,40.9588,1.7421,-0.8566
1258,40.9588,-1.9169,-0.8538
1259,40.9588,-1.6498,-0.8548
1260,40.9588,0.6743,-0.8534
1261,40.9588,0.974,-0.8569
1262,40.9588,-0.3587,-0.8603
1263,40.9588,0.3311,-0.8556
1264,40.9588,-0.7245,-0.8594
1265,40.9588,1.0845,-0.8574
1266,40.9588,0.079,-0.8589
1267,40.9588,-0.6871,-0.8624
1268,40.9588,1.2418,-0.8661
1269,40.9588,-1.5015,-0.8612
1270,40.9588,0.2775,-0.8601
1271,40.9588,-0.071,-0.8641
1272,40.9588,0.5473,-0.8636
1273,40.9588,0.2283,-0.8653
1274,40.9588,-1.4483,-0.864
1275,40.9588,0.7819,-0.8639
1276,40.9588,0.9588,-0.8652
1277,40.9588,0.4305,-0.8687
1278,40.9588,1.2003,-0.871
1279,40.9588,-0.9386,-0.8714
1280,40.9588,0.8945,-0.8705
1281,40.9588,-3.759,-0.8672
1282,40.9588,-0.1668,-0.8673
1283,40.9588,0.0849,-0.8667
1284,40.9588,0.0836,-0.8645
1285,40.9588,-0.248,-0.8623
1286,40.9588,-0.5571,-0.8608
1287,40.9588,1.1775,-0.8638
1288,40.9588,-2.3075,-0.8656
1289,40.9588,-1.6392,-0.861
1290,40.9588,1.0738,-0.8579
1291,40.9588,1.8059,-0.8581
1292,40.9588,0.1927,-0.8568
1293,40.9588,-0.3812,-0.8587
1294,40.9588,-1.7973,-0.8581
1295,40.9588,-0.5239,-0.8596
1296,40.9588,3.6888,-0.8572
1297,40.9588,-0.8222,-0.8617
1298,40.9588,-2.6132,-0.86
1299,40.9588,6.088,-0.8604
1300,40.9588,0.0954,-0.8591
1301,40.9588,-1.0491,-0.8611
1302,40.9588,-0.5446,-0.8603
1303,40.9588,-2.1019,-0.8581
1304,40.9588,1.0315,-0.8602
1305,40.9588,1.1125,-0.8601
1306,40.9588,-0.908,-0.8604
1307,40.9588,-0.29,-0.8604
1308,40.9588,1.231,-0.8599
1309,40.9588,-1.1746,-0.8566
1310,40.9588,-1.4472,-0.8544
1311,40.9588,13.1969,-0.8599
1312,40.9588,-2.2614,-0.8567
1313,40.9588,-8.6233,-0.8562
1314,40.9588,0.2968,-0.8606
1315,40.9588,1.0559,-0.8606
1316,40.9588,0.3059,-0.8556
1317,40.9588,-5.5512,-0.8537
1318,40.9588,5.9495,-0.8542
1319,40.9588,-2.9154,-0.8561
1320,40.9588,-2.1146,-0.8569
1321,40.9588,1.6054,-0.8565
1322,40.9588,-7.6213,-0.8536
1323,17.1606,5.2298,-0.8582
1324,40.238,1.9375,-0.9361
1325,40.9588,1.0887,-0.9513
1326,40.9588,17.6049,-0.9535
1327,40.9588,-7.2311,-0.9526
1328,40.9588,-0.8946,-0.9507
1329,40.9588,-1.4958,-0.9518
1330,40.9588,0.6627,-0.9497
1331,40.9588,-0.7194,-0.9513
1332,40.9588,-0.4906,-0.9498
1333,40.9588,-1.2281,-0.9514
1334,40.9588,-0.8875,-0.9496
1335,40.9588,-0.1405,-0.9521
1336,40.9588,0.5562,-0.9497
1337,40.9588,0.9903,-0.9516
1338,40.9588,-1.8383,-0.9503
1339,40.9588,0.7197,-0.9507
1340,40.9588,0.967,-0.95
1341,40.9588,-0.3989,-0.9458
1342,40.9588,-0.2956,-0.9467
1343,40.9588,1.7932,-0.9489
1344,40.9588,-1.2189,-0.9498
1345,40.9588,-1.3821,-0.9462
1346,40.9588,0.1272,-0.9529
1347,40.9588,0.3214,-0.9497
1348,40.9588,2.6341,-0.9495
1349,40.9588,-0.8692,-0.9486
1350,40.9588,0.3046,-0.9464
1351,40.9588,-1.3339,-0.945
1352,40.9588,-0.0154,-0.9501
1353,40.9588,1.8371,-0.9484
1354,40.9588,-3.6119,-0.947
1355,40.9588,0.8515,-0.9467
1356,40.9588,0.8956,-0.9437
1357,40.9588,-0.2936,-0.947
1358,40.9588,-7.0607,-0.9476
1359,40.9588,3.925,-0.9465
1360,40.9588,-0.0998,-0.9496
1361,40.9588,0.9629,-0.9483
1362,40.9588,4.159,-0.9452
1363,40.9588,-3.2858,-0.9441
1364,40.9588,-1.797,-0.9433
1365,40.9588,2.5292,-0.9467
1366,40.9588,-1.9525,-0.9444
1367,40.9588,1.1229,-0.9434
1368,40.9588,-0.5268,-0.9416
1369,40.9588,1.1006,-0.9408
1370,40.9588,-0.8138,-0.9448
1371,40.9588,-2.9835,-0.9427
1372,40.9588,-1.6085,-0.9454
1373,40.9588,0.8092,-0.9462
1374,40.9588,2.1256,-0.9432
1375,40.9588,1.6796,-0.9494
1376,40.9588,2.4649,-0.9504
1377,40.9588,-0.5318,-0.9496
1378,40.9588,-2.2198,-0.9501
1379,40.9588,-2.2745,-0.949
1380,40.9588,1.712,-1.0073
1381,40.9588,1.3803,-1.0599
1382,40.9588,-0.0224,-1.0682
1383,6.2743,2.9524,-0.0263
1384,21.9774,4.6519,-0.022
1385,28.3841,3.2945,-0.0267
1386,32.8605,3.5499,-0.0269
1387,34.4217,3.9956,-0.0228
1388,34.2726,4.564,-0.0247
1389,35.104,4.0956,-0.0262
1390,36.5376,3.241,-0.0274
1391,37.9578,3.781,-0.0272
1392,40.4226,3.8064,-0.0273
1393,40.9588,3.5223,-0.0292
1394,40.9588,2.9722,-0.0281
1395,40.9579,2.8223,-0.0272
1396,40.89,3.5658,-0.0283
1397,40.8419,6.7872,-0.0315
1398,-1.4181,2.299,-0.0252
1399,-0.1625,2.92,-0.0248
1400,0.7254,2.9359,-0.0225
1401,1.7637,2.2677,-0.0226
1402,2.647,1.6615,-0.0266
1403,1.3748,2.4078,-0.0239
1404,1.0717,2.6087,-0.0241
1405,3.2211,2.1659,-0.023
1406,2.9328,2.2655,-0.0257
1407,2.3403,2.7576,-0.0219
1408,1.1227,2.0744,-0.0234
1409,3.5703,1.3409,-0.0208
1410,5.6334,1.1857,-0.0235
1411,6.4957,2.1829,-0.0249
1412,5.7933,1.7411,-0.0249
1413,5.4868,2.1779,-0.0275
1414,4.5485,1.777,-0.0262
1415,2.968,2.111,-0.0252
1416,6.5613,1.8381,-0.0241
1417,7.296,1.1848,-0.0241
1418,8.911,1.6163,-0.0269
1419,9.2485,2.3209,-0.0229
1420,10.2516,1.8048,-0.0252
1421,9.4964,1.6513,-0.0237
1422,8.1046,0.9132,-0.0232
1423,7.4918,1.5987,-0.024
1424,8.1117,1.7959,-0.0271
1425,10.6504,1.4792,-0.0242
1426,10.2774,0.8171,-0.0228
1427,8.4152,2.0707,-0.0248
1428,7.7266,2.0125,-0.0231
1429,8.2013,1.4906,-0.0255
1430,8.085,0.5182,-0.0234
1431,7.9241,1.2205,-0.0225
1432,10.0608,1.7483,-0.0237
1433,10.695,1.4294,-0.0226
1434,8.8859,0.5985,-0.026
1435,7.5295,1.416,-0.0235
1436,6.8768,1.535,-0.0238
1437,7.4255,1.2032,-0.024
1438,8.4646,1.1462,-0.0225
1439,9.7908,1.2598,-0.0253
1440,10.3624,1.4487,-0.0246
1441,9.8081,1.5225,-0.0259
1442,8.616,0.7715,-0.0256
1443,8.917,0.7465,-0.0261
1444,10.257,1.2719,-0.0256
1445,10.4254,1.1701,-0.0236
1446,9.5358,1.1549,-0.0232
1447,9.1983,0.5309,-0.0243
1448,11.1376,1.2879,-0.0272
1449,12.1681,1.6475,-0.0221
1450,11.9323,0.9901,-0.0231
1451,11.8372,2.1681,-0.0252
1452,13.4601,-0.6479,-0.0252
1453,14.7984,0.9093,-0.0233
1454,13.6166,0.5954,-0.0232
1455,13.1686,1.4021,-0.0247
1456,13.5797,1.3924,-0.0202
1457,13.5757,0.982,-0.0226
1458,13.4119,0.8272,-0.024
1459,14.4869,1.0456,-0.0233
1460,15.2479,0.5554,-0.0229
1461,13.8013,-0.0193,-0.0239
1462,12.6343,0.6011,-0.0231
1463,12.2687,1.1955,-0.0242
1464,13.3309,1.0842,-0.0241
1465,14.5288,0.8621,-0.0227
1466,14.1228,0.8055,-0.0237
1467,13.4129,0.4628,-0.0248
1468,13.0007,0.7986,-0.0258
1469,13.9786,1.1149,-0.0265
1470,15.3596,1.1194,-0.0251
1471,14.8187,0.9701,-0.0259
1472,14.7935,0.108,-0.0261
1473,15.0493,0.2142,-0.0239
1474,14.2111,0.4748,-0.0248
1475,14.2338,0.828,-0.0263
1476,13.51,0.8958,-0.0238
1477,12.6117,0.5093,-0.0247
1478,11.8248,0.261,-0.0243
1479,11.2979,0.7106,-0.0251
1480,11.4927,0.8312,-0.0242
1481,12.9091,0.6933,-0.0231
1482,13.2765,1.0118,-0.0257
1483,13.0945,0.1191,-0.0245
1484,14.786,1.5069,-0.0244
1485,15.3843,0.37,-0.0226
1486,13.5587,0.0508,-0.0222
1487,12.4413,0.3521,-0.0211
1488,12.2187,0.2492,-0.0248
1489,12.3357,0.704,-0.0221
1490,13.0264,1.0073,-0.0217
1491,13.329,-0.0795,-0.0253
1492,12.7059,-0.1725,-0.023
1493,13.5024,0.8385,-0.0244
1494,14.7839,0.9923,-0.0228
1495,14.4331,0.6468,-0.0248
1496,13.7917,-0.1231,-0.0268
1497,12.8587,0.0,-0.0238
1498,12.2144,0.8558,-0.0205
1499,12.0655,0.8072,-0.0243
1500,12.095,0.7806,-0.022
1501,12.0112,0.4597,-0.0245
1502,11.8548,-0.0204,-0.0223
1503,13.8476,-0.7237,-0.0231
1504,16.547,0.4269,-0.0253
1505,14.1804,0.5282,-0.0235
1506,12.7324,0.5679,-0.0222
